Order_ID,Product,Price_Each,Quantity_Ordered,Order_Date,Purchase_Address,Total_Sales
19053,Wireless Mouse,1200,3.0,2025-03-22,"Bahir Dar, Ethiopia",3600.0
19054,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
19055,Samsung S22,38000,2.0,Unknown-Date,"Mekelle, Ethiopia",76000.0
19056,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
19057,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
19058,MacBook Pro,120000,1.0,2025-04-05,Unkown-Adress,120000.0
19059,Samsung S22,38000,2.0,2025-02-10,Unkown-Adress,76000.0
19060,Wireless Mouse,1200,1.0,2025-02-10,Unkown-Adress,1200.0
19061,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
19062,Samsung S22,38000,3.0,2025-04-05,"Hawassa, Ethiopia",114000.0
19063,MacBook Pro,120000,1.0,Unknown-Date,"Mekelle, Ethiopia",120000.0
19064,Wireless Mouse,1200,2.0,2025-05-12,Unkown-Adress,2400.0
19065,Wireless Mouse,1200,3.0,2025-04-05,Unkown-Adress,3600.0
19066,MacBook Pro,120000,1.0,2025-03-22,Unkown-Adress,120000.0
19067,MacBook Pro,120000,2.0,Unknown-Date,"Megenagna, Addis Ababa",240000.0
19068,Wireless Mouse,1200,3.0,2025-02-10,Unkown-Adress,3600.0
19069,iPhone 13,45000,1.0,Unknown-Date,"Adama, Ethiopia",45000.0
19070,iPhone 13,45000,1.0,Unknown-Date,"Bole, Addis Ababa",45000.0
19071,Samsung S22,38000,2.0,2025-02-10,"Bole, Addis Ababa",76000.0
19072,Shoe,3500,2.0,2025-04-05,"Bahir Dar, Ethiopia",7000.0
19073,iPhone 13,45000,3.0,2025-04-05,"Hawassa, Ethiopia",135000.0
19074,Samsung S22,38000,3.0,Unknown-Date,"Megenagna, Addis Ababa",114000.0
19075,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
19076,Wireless Mouse,1200,3.0,Unknown-Date,"Adama, Ethiopia",3600.0
19077,iPhone 13,45000,1.0,2025-05-12,"Megenagna, Addis Ababa",45000.0
19078,MacBook Pro,120000,1.0,2025-04-05,"Bahir Dar, Ethiopia",120000.0
19079,MacBook Pro,120000,3.0,2025-03-22,"Bahir Dar, Ethiopia",360000.0
19080,Shoe,3500,1.0,2025-01-15,"Hawassa, Ethiopia",3500.0
19081,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
19082,Wireless Mouse,1200,1.0,2025-01-15,Unkown-Adress,1200.0
19083,Laptop Bag,2500,3.0,2025-01-15,Unkown-Adress,7500.0
19084,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
19085,iPhone 13,45000,3.0,2025-04-05,Unkown-Adress,135000.0
19086,Wireless Mouse,1200,3.0,Unknown-Date,"Mekelle, Ethiopia",3600.0
19087,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
19088,Laptop Bag,2500,1.0,2025-05-12,"Bole, Addis Ababa",2500.0
19089,Samsung S22,38000,1.0,Unknown-Date,"Mekelle, Ethiopia",38000.0
19090,iPhone 13,45000,2.0,Unknown-Date,Unkown-Adress,90000.0
19091,Laptop Bag,2500,1.0,2025-03-22,"Mekelle, Ethiopia",2500.0
19092,MacBook Pro,120000,1.0,2025-01-15,Unkown-Adress,120000.0
19093,Laptop Bag,2500,1.0,Unknown-Date,"Adama, Ethiopia",2500.0
19094,Laptop Bag,2500,3.0,2025-02-10,Unkown-Adress,7500.0
19095,Laptop Bag,2500,3.0,2025-03-22,Unkown-Adress,7500.0
19096,Wireless Mouse,1200,2.0,Unknown-Date,"Megenagna, Addis Ababa",2400.0
19097,Samsung S22,38000,2.0,Unknown-Date,"Adama, Ethiopia",76000.0
19098,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
19099,Shoe,3500,1.0,2025-01-15,"Adama, Ethiopia",3500.0
19100,MacBook Pro,120000,2.0,2025-02-10,Unkown-Adress,240000.0
19101,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19102,Shoe,3500,3.0,2025-05-12,Unkown-Adress,10500.0
19103,MacBook Pro,120000,3.0,Unknown-Date,"Hawassa, Ethiopia",360000.0
19104,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
19105,Laptop Bag,2500,1.0,2025-04-05,Unkown-Adress,2500.0
19106,Shoe,3500,2.0,2025-04-05,"Mekelle, Ethiopia",7000.0
19107,iPhone 13,45000,3.0,Unknown-Date,"Bahir Dar, Ethiopia",135000.0
19108,Shoe,3500,1.0,2025-04-05,Unkown-Adress,3500.0
19109,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19110,MacBook Pro,120000,2.0,Unknown-Date,Unkown-Adress,240000.0
19111,iPhone 13,45000,1.0,2025-04-05,"Mekelle, Ethiopia",45000.0
19112,Wireless Mouse,1200,3.0,2025-02-10,Unkown-Adress,3600.0
19113,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
19114,Wireless Mouse,1200,1.0,2025-01-15,"Hawassa, Ethiopia",1200.0
19115,iPhone 13,45000,2.0,2025-05-12,"Hawassa, Ethiopia",90000.0
19116,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
19117,Shoe,3500,1.0,2025-05-12,Unkown-Adress,3500.0
19118,iPhone 13,45000,2.0,Unknown-Date,"Bole, Addis Ababa",90000.0
19119,Shoe,3500,1.0,2025-03-22,"Megenagna, Addis Ababa",3500.0
19120,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
19121,Laptop Bag,2500,3.0,2025-04-05,Unkown-Adress,7500.0
19122,Samsung S22,38000,1.0,2025-03-22,"Bahir Dar, Ethiopia",38000.0
19123,Laptop Bag,2500,3.0,Unknown-Date,"Adama, Ethiopia",7500.0
19124,Laptop Bag,2500,3.0,Unknown-Date,"Megenagna, Addis Ababa",7500.0
19125,Samsung S22,38000,1.0,2025-02-10,Unkown-Adress,38000.0
19126,MacBook Pro,120000,1.0,2025-01-15,Unkown-Adress,120000.0
19127,MacBook Pro,120000,3.0,2025-03-22,"Bole, Addis Ababa",360000.0
19128,Wireless Mouse,1200,2.0,Unknown-Date,Unkown-Adress,2400.0
19129,MacBook Pro,120000,3.0,2025-05-12,Unkown-Adress,360000.0
19130,Laptop Bag,2500,3.0,Unknown-Date,"Hawassa, Ethiopia",7500.0
19131,Samsung S22,38000,1.0,2025-05-12,"Bole, Addis Ababa",38000.0
19132,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
19133,Samsung S22,38000,1.0,2025-03-22,"Adama, Ethiopia",38000.0
19134,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19135,Shoe,3500,3.0,2025-04-05,"Adama, Ethiopia",10500.0
19136,Laptop Bag,2500,3.0,2025-02-10,"Adama, Ethiopia",7500.0
19137,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
19138,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
19139,Samsung S22,38000,1.0,2025-02-10,Unkown-Adress,38000.0
19140,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19141,MacBook Pro,120000,1.0,2025-02-10,Unkown-Adress,120000.0
19142,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19143,Samsung S22,38000,3.0,Unknown-Date,"Adama, Ethiopia",114000.0
19144,MacBook Pro,120000,2.0,Unknown-Date,"Bahir Dar, Ethiopia",240000.0
19145,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19146,MacBook Pro,120000,3.0,Unknown-Date,"Bahir Dar, Ethiopia",360000.0
19147,Samsung S22,38000,1.0,2025-04-05,Unkown-Adress,38000.0
19148,Samsung S22,38000,2.0,Unknown-Date,"Adama, Ethiopia",76000.0
19149,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
19150,MacBook Pro,120000,2.0,Unknown-Date,Unkown-Adress,240000.0
19151,Shoe,3500,3.0,Unknown-Date,"Bahir Dar, Ethiopia",10500.0
19152,Laptop Bag,2500,1.0,2025-05-12,"Bahir Dar, Ethiopia",2500.0
19153,iPhone 13,45000,3.0,2025-03-22,Unkown-Adress,135000.0
19154,Samsung S22,38000,3.0,2025-05-12,"Bole, Addis Ababa",114000.0
19155,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19156,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
19157,Shoe,3500,1.0,2025-04-05,"Megenagna, Addis Ababa",3500.0
19158,Laptop Bag,2500,3.0,Unknown-Date,"Mekelle, Ethiopia",7500.0
19159,Laptop Bag,2500,2.0,Unknown-Date,"Mekelle, Ethiopia",5000.0
19160,Samsung S22,38000,1.0,2025-02-10,"Megenagna, Addis Ababa",38000.0
19161,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
19162,MacBook Pro,120000,1.0,2025-04-05,Unkown-Adress,120000.0
19163,Wireless Mouse,1200,1.0,Unknown-Date,"Hawassa, Ethiopia",1200.0
19164,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
19165,Laptop Bag,2500,1.0,2025-02-10,Unkown-Adress,2500.0
19166,Shoe,3500,1.0,2025-01-15,"Bahir Dar, Ethiopia",3500.0
19167,Wireless Mouse,1200,3.0,2025-05-12,Unkown-Adress,3600.0
19168,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
19169,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
19170,Shoe,3500,1.0,2025-02-10,"Adama, Ethiopia",3500.0
19171,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19172,Laptop Bag,2500,1.0,Unknown-Date,"Mekelle, Ethiopia",2500.0
19173,Laptop Bag,2500,1.0,Unknown-Date,"Hawassa, Ethiopia",2500.0
19174,Laptop Bag,2500,2.0,2025-03-22,"Bahir Dar, Ethiopia",5000.0
19175,Shoe,3500,1.0,2025-02-10,Unkown-Adress,3500.0
19176,iPhone 13,45000,2.0,2025-01-15,Unkown-Adress,90000.0
19177,Shoe,3500,3.0,2025-03-22,"Bahir Dar, Ethiopia",10500.0
19178,MacBook Pro,120000,1.0,2025-01-15,"Bole, Addis Ababa",120000.0
19179,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
19180,Laptop Bag,2500,3.0,Unknown-Date,"Megenagna, Addis Ababa",7500.0
19181,Wireless Mouse,1200,3.0,2025-05-12,"Bahir Dar, Ethiopia",3600.0
19182,Samsung S22,38000,3.0,2025-05-12,"Adama, Ethiopia",114000.0
19183,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19184,Samsung S22,38000,3.0,2025-03-22,"Mekelle, Ethiopia",114000.0
19185,iPhone 13,45000,1.0,Unknown-Date,"Mekelle, Ethiopia",45000.0
19186,Wireless Mouse,1200,1.0,2025-05-12,Unkown-Adress,1200.0
19187,Wireless Mouse,1200,3.0,2025-01-15,Unkown-Adress,3600.0
19188,Shoe,3500,3.0,Unknown-Date,"Bole, Addis Ababa",10500.0
19189,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
19190,Shoe,3500,3.0,2025-03-22,Unkown-Adress,10500.0
19191,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
19192,MacBook Pro,120000,2.0,2025-04-05,"Bahir Dar, Ethiopia",240000.0
19193,Shoe,3500,3.0,2025-01-15,Unkown-Adress,10500.0
19194,iPhone 13,45000,3.0,2025-04-05,Unkown-Adress,135000.0
19195,iPhone 13,45000,3.0,2025-03-22,Unkown-Adress,135000.0
19196,Samsung S22,38000,2.0,Unknown-Date,"Megenagna, Addis Ababa",76000.0
19197,Shoe,3500,3.0,2025-03-22,Unkown-Adress,10500.0
19198,Wireless Mouse,1200,1.0,2025-03-22,"Mekelle, Ethiopia",1200.0
19199,Laptop Bag,2500,3.0,2025-03-22,"Bole, Addis Ababa",7500.0
19200,iPhone 13,45000,2.0,Unknown-Date,"Adama, Ethiopia",90000.0
19201,Samsung S22,38000,1.0,2025-04-05,"Bahir Dar, Ethiopia",38000.0
19202,Wireless Mouse,1200,1.0,Unknown-Date,"Hawassa, Ethiopia",1200.0
19203,Wireless Mouse,1200,2.0,2025-05-12,"Bahir Dar, Ethiopia",2400.0
19204,Wireless Mouse,1200,2.0,Unknown-Date,Unkown-Adress,2400.0
19205,Laptop Bag,2500,1.0,2025-05-12,Unkown-Adress,2500.0
19206,Laptop Bag,2500,3.0,2025-04-05,Unkown-Adress,7500.0
19207,Laptop Bag,2500,1.0,2025-05-12,"Hawassa, Ethiopia",2500.0
19208,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
19209,Samsung S22,38000,1.0,2025-05-12,Unkown-Adress,38000.0
19210,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
19211,Laptop Bag,2500,1.0,Unknown-Date,"Megenagna, Addis Ababa",2500.0
19212,Wireless Mouse,1200,1.0,2025-01-15,Unkown-Adress,1200.0
19213,iPhone 13,45000,1.0,2025-01-15,Unkown-Adress,45000.0
19214,Wireless Mouse,1200,2.0,Unknown-Date,Unkown-Adress,2400.0
19215,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
19216,Laptop Bag,2500,2.0,Unknown-Date,Unkown-Adress,5000.0
19217,MacBook Pro,120000,1.0,2025-05-12,"Bole, Addis Ababa",120000.0
19218,iPhone 13,45000,2.0,2025-05-12,"Megenagna, Addis Ababa",90000.0
19219,Shoe,3500,3.0,2025-04-05,Unkown-Adress,10500.0
19220,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
19221,iPhone 13,45000,3.0,2025-04-05,Unkown-Adress,135000.0
19222,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
19223,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
19224,MacBook Pro,120000,1.0,Unknown-Date,"Hawassa, Ethiopia",120000.0
19225,Laptop Bag,2500,1.0,2025-04-05,Unkown-Adress,2500.0
19226,Shoe,3500,2.0,Unknown-Date,"Megenagna, Addis Ababa",7000.0
19227,iPhone 13,45000,2.0,Unknown-Date,Unkown-Adress,90000.0
19228,Wireless Mouse,1200,3.0,2025-05-12,Unkown-Adress,3600.0
19229,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19230,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
19231,Laptop Bag,2500,1.0,2025-05-12,"Bahir Dar, Ethiopia",2500.0
19232,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
19233,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
19234,iPhone 13,45000,1.0,2025-02-10,Unkown-Adress,45000.0
19235,Laptop Bag,2500,1.0,Unknown-Date,"Bole, Addis Ababa",2500.0
19236,MacBook Pro,120000,1.0,2025-05-12,Unkown-Adress,120000.0
19237,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
19238,Wireless Mouse,1200,3.0,2025-03-22,Unkown-Adress,3600.0
19239,Laptop Bag,2500,2.0,2025-02-10,"Hawassa, Ethiopia",5000.0
19240,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
19241,Samsung S22,38000,3.0,2025-04-05,"Bahir Dar, Ethiopia",114000.0
19242,Shoe,3500,1.0,Unknown-Date,"Bole, Addis Ababa",3500.0
19243,iPhone 13,45000,1.0,2025-05-12,"Adama, Ethiopia",45000.0
19244,Shoe,3500,1.0,2025-02-10,Unkown-Adress,3500.0
19245,iPhone 13,45000,3.0,2025-01-15,Unkown-Adress,135000.0
19246,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
19247,Shoe,3500,2.0,Unknown-Date,Unkown-Adress,7000.0
19248,Wireless Mouse,1200,1.0,Unknown-Date,"Megenagna, Addis Ababa",1200.0
19249,Shoe,3500,3.0,2025-04-05,"Mekelle, Ethiopia",10500.0
19250,Samsung S22,38000,1.0,Unknown-Date,"Adama, Ethiopia",38000.0
19251,Shoe,3500,1.0,2025-04-05,"Adama, Ethiopia",3500.0
19252,iPhone 13,45000,1.0,2025-03-22,Unkown-Adress,45000.0
19253,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
19254,MacBook Pro,120000,1.0,2025-03-22,"Megenagna, Addis Ababa",120000.0
19255,iPhone 13,45000,1.0,2025-01-15,Unkown-Adress,45000.0
19256,Wireless Mouse,1200,2.0,2025-04-05,Unkown-Adress,2400.0
19257,MacBook Pro,120000,3.0,2025-03-22,"Mekelle, Ethiopia",360000.0
19258,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
19259,MacBook Pro,120000,1.0,2025-04-05,"Mekelle, Ethiopia",120000.0
19260,Laptop Bag,2500,1.0,2025-01-15,Unkown-Adress,2500.0
19261,iPhone 13,45000,3.0,2025-04-05,Unkown-Adress,135000.0
19262,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
19263,Wireless Mouse,1200,3.0,2025-04-05,Unkown-Adress,3600.0
19264,Shoe,3500,1.0,2025-04-05,"Bole, Addis Ababa",3500.0
19265,Samsung S22,38000,3.0,2025-03-22,"Adama, Ethiopia",114000.0
19266,Laptop Bag,2500,1.0,2025-05-12,Unkown-Adress,2500.0
19267,Shoe,3500,2.0,2025-01-15,"Megenagna, Addis Ababa",7000.0
19268,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
19269,Samsung S22,38000,1.0,2025-02-10,Unkown-Adress,38000.0
19270,Laptop Bag,2500,1.0,Unknown-Date,"Mekelle, Ethiopia",2500.0
19271,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
19272,Samsung S22,38000,3.0,Unknown-Date,"Bole, Addis Ababa",114000.0
19273,Wireless Mouse,1200,1.0,Unknown-Date,"Bole, Addis Ababa",1200.0
19274,Shoe,3500,3.0,Unknown-Date,"Megenagna, Addis Ababa",10500.0
19275,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19276,Laptop Bag,2500,1.0,Unknown-Date,"Bahir Dar, Ethiopia",2500.0
19277,iPhone 13,45000,1.0,2025-03-22,Unkown-Adress,45000.0
19278,iPhone 13,45000,3.0,2025-01-15,Unkown-Adress,135000.0
19279,Shoe,3500,3.0,2025-02-10,"Bahir Dar, Ethiopia",10500.0
19280,Shoe,3500,1.0,Unknown-Date,"Adama, Ethiopia",3500.0
19281,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
19282,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
19283,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
19284,MacBook Pro,120000,3.0,2025-02-10,Unkown-Adress,360000.0
19285,Samsung S22,38000,3.0,2025-03-22,Unkown-Adress,114000.0
19286,Laptop Bag,2500,1.0,2025-02-10,Unkown-Adress,2500.0
19287,Samsung S22,38000,3.0,2025-01-15,"Megenagna, Addis Ababa",114000.0
19288,Shoe,3500,1.0,Unknown-Date,"Adama, Ethiopia",3500.0
19289,Wireless Mouse,1200,2.0,2025-04-05,"Adama, Ethiopia",2400.0
19290,Shoe,3500,1.0,2025-01-15,Unkown-Adress,3500.0
19291,Shoe,3500,3.0,Unknown-Date,"Mekelle, Ethiopia",10500.0
19292,MacBook Pro,120000,1.0,Unknown-Date,"Bahir Dar, Ethiopia",120000.0
19293,Laptop Bag,2500,2.0,Unknown-Date,Unkown-Adress,5000.0
19294,Samsung S22,38000,1.0,2025-03-22,"Megenagna, Addis Ababa",38000.0
19295,Shoe,3500,1.0,2025-03-22,"Hawassa, Ethiopia",3500.0
19296,Laptop Bag,2500,1.0,2025-02-10,"Bole, Addis Ababa",2500.0
19297,iPhone 13,45000,1.0,2025-02-10,"Bole, Addis Ababa",45000.0
19298,MacBook Pro,120000,1.0,Unknown-Date,"Megenagna, Addis Ababa",120000.0
19299,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19300,Samsung S22,38000,1.0,Unknown-Date,"Bole, Addis Ababa",38000.0
19301,Wireless Mouse,1200,1.0,2025-04-05,"Adama, Ethiopia",1200.0
19302,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
19303,Samsung S22,38000,2.0,Unknown-Date,"Adama, Ethiopia",76000.0
19304,iPhone 13,45000,3.0,Unknown-Date,"Bahir Dar, Ethiopia",135000.0
19305,Shoe,3500,2.0,2025-05-12,Unkown-Adress,7000.0
19306,MacBook Pro,120000,2.0,2025-05-12,Unkown-Adress,240000.0
19307,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
19308,Laptop Bag,2500,1.0,Unknown-Date,"Megenagna, Addis Ababa",2500.0
19309,Laptop Bag,2500,2.0,2025-01-15,"Mekelle, Ethiopia",5000.0
19310,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
19311,Wireless Mouse,1200,2.0,2025-01-15,Unkown-Adress,2400.0
19312,Shoe,3500,2.0,2025-02-10,"Bahir Dar, Ethiopia",7000.0
19313,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
19314,MacBook Pro,120000,3.0,Unknown-Date,"Mekelle, Ethiopia",360000.0
19315,Wireless Mouse,1200,2.0,2025-02-10,Unkown-Adress,2400.0
19316,MacBook Pro,120000,2.0,2025-03-22,"Hawassa, Ethiopia",240000.0
19317,MacBook Pro,120000,3.0,Unknown-Date,"Megenagna, Addis Ababa",360000.0
19318,Laptop Bag,2500,1.0,2025-02-10,"Hawassa, Ethiopia",2500.0
19319,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
19320,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
19321,Samsung S22,38000,1.0,2025-05-12,"Bahir Dar, Ethiopia",38000.0
19322,MacBook Pro,120000,1.0,Unknown-Date,"Adama, Ethiopia",120000.0
19323,Laptop Bag,2500,1.0,2025-05-12,"Hawassa, Ethiopia",2500.0
19324,MacBook Pro,120000,3.0,2025-01-15,Unkown-Adress,360000.0
19325,Wireless Mouse,1200,1.0,2025-02-10,Unkown-Adress,1200.0
19326,Laptop Bag,2500,1.0,Unknown-Date,"Megenagna, Addis Ababa",2500.0
19327,Wireless Mouse,1200,1.0,2025-04-05,Unkown-Adress,1200.0
19328,MacBook Pro,120000,1.0,2025-03-22,Unkown-Adress,120000.0
19329,Shoe,3500,3.0,2025-04-05,Unkown-Adress,10500.0
19330,iPhone 13,45000,3.0,2025-03-22,Unkown-Adress,135000.0
19331,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
19332,Shoe,3500,3.0,2025-03-22,"Hawassa, Ethiopia",10500.0
19333,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19334,MacBook Pro,120000,2.0,Unknown-Date,"Bole, Addis Ababa",240000.0
19335,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
19336,Laptop Bag,2500,1.0,Unknown-Date,"Bahir Dar, Ethiopia",2500.0
19337,Wireless Mouse,1200,1.0,2025-01-15,Unkown-Adress,1200.0
19338,MacBook Pro,120000,1.0,2025-03-22,Unkown-Adress,120000.0
19339,Laptop Bag,2500,2.0,2025-01-15,"Megenagna, Addis Ababa",5000.0
19340,Shoe,3500,3.0,Unknown-Date,"Megenagna, Addis Ababa",10500.0
19341,Samsung S22,38000,1.0,Unknown-Date,"Hawassa, Ethiopia",38000.0
19342,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
19343,iPhone 13,45000,1.0,2025-02-10,"Bahir Dar, Ethiopia",45000.0
19344,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
19345,Laptop Bag,2500,1.0,2025-02-10,"Megenagna, Addis Ababa",2500.0
19346,Laptop Bag,2500,1.0,2025-03-22,"Adama, Ethiopia",2500.0
19347,MacBook Pro,120000,1.0,2025-04-05,"Megenagna, Addis Ababa",120000.0
19348,Samsung S22,38000,2.0,2025-01-15,"Megenagna, Addis Ababa",76000.0
19349,iPhone 13,45000,1.0,Unknown-Date,"Megenagna, Addis Ababa",45000.0
19350,Samsung S22,38000,1.0,Unknown-Date,"Bole, Addis Ababa",38000.0
19351,Shoe,3500,1.0,2025-04-05,Unkown-Adress,3500.0
19352,iPhone 13,45000,3.0,Unknown-Date,"Hawassa, Ethiopia",135000.0
19353,Wireless Mouse,1200,1.0,2025-03-22,"Hawassa, Ethiopia",1200.0
19354,Shoe,3500,1.0,2025-05-12,Unkown-Adress,3500.0
19355,Samsung S22,38000,3.0,Unknown-Date,"Adama, Ethiopia",114000.0
19356,Wireless Mouse,1200,3.0,Unknown-Date,"Bahir Dar, Ethiopia",3600.0
19357,iPhone 13,45000,1.0,Unknown-Date,"Hawassa, Ethiopia",45000.0
19358,MacBook Pro,120000,1.0,2025-05-12,"Hawassa, Ethiopia",120000.0
19359,Laptop Bag,2500,3.0,Unknown-Date,"Hawassa, Ethiopia",7500.0
19360,Shoe,3500,1.0,2025-04-05,Unkown-Adress,3500.0
19361,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
19362,MacBook Pro,120000,2.0,2025-05-12,"Mekelle, Ethiopia",240000.0
19363,Wireless Mouse,1200,1.0,2025-02-10,"Hawassa, Ethiopia",1200.0
19364,Laptop Bag,2500,2.0,Unknown-Date,"Bahir Dar, Ethiopia",5000.0
19365,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
19366,Shoe,3500,1.0,2025-03-22,"Megenagna, Addis Ababa",3500.0
19367,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
19368,Samsung S22,38000,3.0,2025-01-15,"Mekelle, Ethiopia",114000.0
19369,MacBook Pro,120000,2.0,2025-02-10,Unkown-Adress,240000.0
19370,MacBook Pro,120000,1.0,Unknown-Date,"Adama, Ethiopia",120000.0
19371,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
19372,Shoe,3500,1.0,2025-04-05,Unkown-Adress,3500.0
19373,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
19374,Wireless Mouse,1200,3.0,2025-01-15,"Adama, Ethiopia",3600.0
19375,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
19376,Wireless Mouse,1200,1.0,2025-01-15,Unkown-Adress,1200.0
19377,iPhone 13,45000,2.0,Unknown-Date,"Hawassa, Ethiopia",90000.0
19378,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
19379,Shoe,3500,1.0,Unknown-Date,"Megenagna, Addis Ababa",3500.0
19380,iPhone 13,45000,1.0,2025-04-05,Unkown-Adress,45000.0
19381,Samsung S22,38000,3.0,Unknown-Date,"Bahir Dar, Ethiopia",114000.0
19382,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
19383,iPhone 13,45000,3.0,2025-05-12,"Megenagna, Addis Ababa",135000.0
19384,Samsung S22,38000,1.0,Unknown-Date,"Bahir Dar, Ethiopia",38000.0
19385,Laptop Bag,2500,3.0,Unknown-Date,"Bole, Addis Ababa",7500.0
19386,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
19387,MacBook Pro,120000,1.0,2025-02-10,Unkown-Adress,120000.0
19388,Shoe,3500,1.0,Unknown-Date,"Mekelle, Ethiopia",3500.0
19389,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
